,id,title,release_year,runtime,budget,revenue,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8
305,159185,"Red Firecracker, Green Firecracker",1994,111,0,0,7.0,2,Drama,,,,,,,
306,36357,Rent-a-Kid,1995,85,0,0,5.1,15,Comedy,Family,TV Movie,,,,,
307,92769,Relative Fear,1995,90,0,0,4.7,3,Horror,Drama,,,,,,
308,28033,Stuart Saves His Family,1995,95,0,0,5.0,6,Comedy,Drama,,,,,,
309,22586,The Swan Princess,1994,89,35000000,9771658,6.5,251,Animation,,,,,,,
310,14334,The Secret of Roan Inish,1994,97,0,0,6.1,15,Drama,Family,Fantasy,,,,,
311,2636,The Specialist,1994,110,45000000,170362582,5.5,317,Action,Thriller,,,,,,
312,2164,Stargate,1994,121,55000000,196567262,6.8,942,Action,Adventure,Science Fiction,,,,,
313,11395,The Santa Clause,1994,97,22000000,189833357,6.3,501,Fantasy,Drama,Comedy,Family,,,,
314,278,The Shawshank Redemption,1994,142,25000000,28341469,8.5,8358,Drama,Crime,,,,,,
315,9905,Shallow Grave,1994,92,0,0,7.0,247,Crime,Thriller,,,,,,
316,87078,Suture,1993,96,0,102780,6.0,7,Drama,Thriller,,,,,,
317,12527,Strawberry and Chocolate,1993,108,0,0,7.1,16,Comedy,Drama,,,,,,
318,20306,Swimming with Sharks,1994,101,0,0,6.7,104,Crime,Comedy,,,,,,
319,36614,The Sum of Us,1994,100,32,0,6.0,21,Comedy,Drama,Romance,,,,,
320,27993,Senior Trip,1995,91,0,0,5.7,23,Comedy,,,,,,,
321,31439,To Live,1994,125,0,0,7.7,62,Drama,Romance,War,,,,,
322,9067,Tank Girl,1995,98,25000000,4064495,5.5,140,Action,Comedy,Fantasy,Science Fiction,,,,
323,9059,Tales from the Crypt: Demon Knight,1995,92,0,0,6.7,96,Horror,Comedy,Thriller,,,,,
324,193,Star Trek: Generations,1994,118,38000000,120000000,6.4,461,Science Fiction,Action,Adventure,Thriller,,,,
325,25066,Tales from the Hood,1995,98,6000000,12000000,5.4,33,Crime,Horror,Thriller,,,,,
326,46797,Tom & Viv,1994,115,0,0,5.8,8,Drama,Romance,,,,,,
327,12122,Village of the Damned,1995,99,0,0,5.6,165,Thriller,Horror,Science Fiction,,,,,
328,11381,Tommy Boy,1995,97,0,32648673,6.8,321,Comedy,,,,,,,
329,32636,Vanya on 42nd Street,1994,119,0,0,6.1,15,Drama,Romance,,,,,,
330,36141,The Underneath,1995,99,6500000,0,5.6,15,Thriller,Crime,,,,,,
331,95963,The Walking Dead,1995,88,0,0,6.6,4,Drama,War,,,,,,
332,1587,What's Eating Gilbert Grape,1993,118,11000000,10032765,7.5,943,Romance,Drama,,,,,,
333,9271,Virtuosity,1995,106,30000000,24048000,5.4,163,Action,Crime,Science Fiction,Thriller,,,,
334,2064,While You Were Sleeping,1995,103,17000000,182057016,6.5,340,Comedy,Drama,Romance,,,,,
335,19855,The War,1994,126,0,0,6.3,39,Drama,,,,,,,
336,60855,Double Happiness,1994,87,0,759393,5.5,2,Comedy,Romance,,,,,,
337,236,Muriel's Wedding,1994,106,3000000,15119639,6.9,104,Drama,Comedy,Romance,,,,,
338,48287,The Baby-Sitters Club,1995,94,0,0,5.3,23,Comedy,Drama,Family,,,,,
339,3049,Ace Ventura: Pet Detective,1994,86,15000000,107217396,6.4,1684,Comedy,Mystery,,,,,,
340,2759,"The Adventures of Priscilla, Queen of the Desert",1994,104,0,11220670,7.2,174,Drama,Comedy,,,,,,
341,12635,Backbeat,1994,100,0,0,6.2,37,Drama,Music,,,,,,
342,10497,Bitter Moon,1992,139,5000000,1862805,7.0,115,Thriller,Drama,Romance,,,,,
343,11382,Bullets Over Broadway,1994,98,0,0,7.0,130,Action,Comedy,Thriller,,,,,
344,9331,Clear and Present Danger,1994,141,62000000,215887717,6.4,390,Action,Drama,Thriller,,,,,
345,10731,The Client,1994,119,45000000,117615211,6.4,287,Drama,Thriller,Crime,Mystery,,,,
346,10464,"Corrina, Corrina",1994,115,0,0,6.4,83,Comedy,Drama,Family,Romance,,,,
347,34152,Crooklyn,1994,115,0,0,6.7,31,Comedy,Drama,,,,,,
348,9495,The Crow,1994,102,15000000,94000000,7.3,980,Fantasy,Action,Thriller,,,,,
349,29973,Cobb,1994,128,0,1007583,6.1,29,Drama,,,,,,,
350,888,The Flintstones,1994,91,46000000,341631208,5.0,559,Fantasy,Comedy,Family,,,,,
351,13,Forrest Gump,1994,142,55000000,677945399,8.2,8147,Comedy,Drama,Romance,,,,,
352,712,Four Weddings and a Funeral,1994,117,6000000,254700832,6.6,654,Comedy,Drama,Romance,,,,,
353,16295,Higher Learning,1995,127,0,38290723,6.4,49,Romance,Drama,Crime,,,,,
354,48992,I Like It Like That,1994,104,0,1777020,6.3,4,Comedy,Drama,Romance,,,,,
355,10879,I Love Trouble,1994,123,45000000,61947267,5.3,41,Action,Comedy,Romance,,,,,
356,10660,It Could Happen to You,1994,101,0,0,6.1,154,Comedy,Drama,Romance,,,,,
357,10714,The Jungle Book,1994,111,0,0,5.9,107,Adventure,Drama,Family,,,,,
358,41647,"The Wonderful, Horrible Life of Leni Riefenstahl",1993,180,0,449707,7.3,5,Documentary,Foreign,,,,,,
359,8587,The Lion King,1994,89,45000000,788241776,8.0,5520,Family,Animation,Drama,,,,,
360,1689,Little Buddha,1993,140,35000000,4858139,6.0,76,Drama,History,,,,,,
361,11596,New Nightmare,1994,112,14000000,18090181,6.4,297,Horror,Thriller,Mystery,Fantasy,,,,
362,854,The Mask,1994,101,23000000,351583407,6.6,2550,Romance,Comedy,Crime,Fantasy,,,,
363,9359,Maverick,1994,127,0,0,6.6,490,Action,Adventure,Comedy,Drama,Western,,,
364,23333,Mrs. Parker and the Vicious Circle,1994,125,0,0,6.3,20,Drama,,,,,,,
365,36593,The Naked Gun 33⅓: The Final Insult,1994,83,30000000,51132598,6.4,535,Comedy,Crime,,,,,,
366,12280,The Paper,1994,112,6000000,0,6.1,40,Comedy,Drama,,,,,,
367,2788,Reality Bites,1994,99,11500000,20079850,6.5,180,Drama,,,,,,,
368,10427,Red Rock West,1993,98,8000000,2000000,6.4,71,Crime,Drama,Thriller,,,,,
369,11011,Ri¢hie Ri¢h,1994,95,40000000,0,5.4,426,Comedy,Family,,,,,,
370,49803,Safe Passage,1994,98,0,0,4.9,7,Drama,,,,,,,
371,8987,The River Wild,1994,111,45000000,0,6.1,214,Action,Adventure,Crime,Thriller,,,,
372,1637,Speed,1994,116,30000000,350448145,6.8,1814,Action,Adventure,Crime,,,,,
373,15128,Speechless,1994,99,0,0,5.5,24,Comedy,Romance,,,,,,
374,8831,Timecop,1994,99,27000000,101646581,5.5,288,Thriller,Science Fiction,Action,Crime,,,,
375,36955,True Lies,1994,141,115000000,378882411,6.8,1138,Action,Thriller,,,,,,
376,10449,When a Man Loves a Woman,1994,126,0,50021959,6.0,71,Drama,Romance,,,,,,
377,10395,Wolf,1994,125,0,0,6.0,221,Fantasy,,,,,,,
378,12160,Wyatt Earp,1994,191,63000000,25052000,6.5,203,Drama,Action,Western,,,,,
379,40480,Bad Company,1995,108,0,0,4.9,12,Action,Crime,Romance,Thriller,,,,
380,52038,A Man of No Importance,1994,99,0,953,6.5,2,Comedy,Drama,,,,,,
381,29444,S.F.W.,1994,96,0,0,6.1,22,Comedy,Drama,,,,,,
382,26352,A Low Down Dirty Shame,1994,100,10000000,29392418,6.0,31,Action,Comedy,Crime,,,,,
383,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",1994,91,0,0,2.0,1,Drama,,,,,,,
384,41580,Colonel Chabert,1994,110,0,0,5.9,9,Drama,,,,,,,
386,22067,Jason's Lyric,1994,119,7000000,20851521,5.9,9,Crime,Drama,Romance,,,,,
387,18242,The Secret Adventures of Tom Thumb,1993,61,0,0,7.1,8,Animation,Science Fiction,,,,,,
388,11667,Street Fighter,1994,102,35000000,99423521,4.1,330,Action,Adventure,Thriller,,,,,
389,32502,Coldblooded,1995,92,0,0,6.7,13,Action,Comedy,,,,,,
390,267188,Desert Winds,1997,97,0,0,0.0,0,,,,,,,,
391,28732,Fall Time,1995,88,0,0,6.3,6,Action,Adventure,Crime,Drama,Thriller,,,
392,75555,The Fear,1995,98,0,0,3.4,7,Horror,Thriller,,,,,,
393,42981,Frank and Ollie,1995,89,0,0,7.5,4,Documentary,,,,,,,
394,278939,Girl in the Cadillac,1995,89,0,0,10.0,1,Romance,Adventure,Crime,Drama,,,,
395,291731,Homage,1995,97,0,0,0.0,0,Thriller,Drama,,,,,,
396,226229,Mirage,1995,92,0,0,4.0,1,Action,Thriller,,,,,,
397,203119,Open Season,1996,97,0,0,0.0,0,Comedy,,,,,,,
398,172923,Dos Crímenes,1995,0,0,0,5.0,1,,,,,,,,
399,316098,Brother Minister: The Assassination of Malcolm X,1995,115,0,0,4.0,1,Documentary,,,,,,,
400,8011,Highlander: The Final Dimension,1994,99,26000000,36800000,4.5,110,Action,Fantasy,Science Fiction,,,,,
401,171857,Federal Hill,1995,97,0,0,5.0,2,,,,,,,,
402,2654,In the Mouth of Madness,1994,95,8000000,8946600,7.1,307,Horror,Mystery,Thriller,,,,,
403,18069,8 Seconds,1994,105,0,0,7.2,22,Drama,Romance,,,,,,
404,19092,Above the Rim,1994,96,0,0,6.7,40,Crime,Drama,,,,,,
405,2758,Addams Family Values,1993,94,0,48919043,6.5,537,Comedy,Family,Fantasy,,,,,
406,38129,Martin Lawrence: You So Crazy,1994,84,0,0,4.5,4,Comedy,,,,,,,
407,10436,The Age of Innocence,1993,139,34000000,32255440,7.0,172,Drama,Romance,,,,,,
408,13595,Airheads,1994,92,0,0,5.8,222,Comedy,Crime,Music,,,,,
409,46094,The Air Up There,1994,107,17080000,21011500,5.1,42,Comedy,Family,,,,,,
410,9409,Another Stakeout,1993,105,0,0,4.9,58,Action,Comedy,,,,,,
411,11853,Bad Girls,1994,99,0,15240435,4.6,61,Action,Adventure,Comedy,Drama,Western,,,
412,16771,Barcelona,1994,100,3200000,0,6.6,20,Comedy,Drama,Romance,,,,,
413,46924,Being Human,1994,122,40000000,0,5.0,15,Drama,Comedy,Fantasy,,,,,
414,11041,The Beverly Hillbillies,1993,93,0,0,5.0,86,Comedy,,,,,,,
415,306,Beverly Hills Cop III,1994,104,50000000,119208989,5.5,445,Action,Comedy,Crime,,,,,
416,14522,Black Beauty,1994,88,0,0,6.6,68,Action,Adventure,Drama,Family,,,,
417,26203,Blink,1994,106,0,16668552,6.3,45,Mystery,Crime,Drama,Thriller,,,,
418,178,Blown Away,1994,121,0,30156002,6.0,126,Drama,Action,Thriller,,,,,
419,19819,Blue Chips,1994,108,0,0,5.7,41,Drama,,,,,,,
420,57834,Blue Sky,1994,101,0,0,6.1,28,Drama,Romance,,,,,,
421,4722,Body Snatchers,1993,87,13000000,428868,5.8,102,Horror,Science Fiction,Thriller,,,,,
422,18215,Boxing Helena,1993,107,0,1796389,4.5,59,Drama,Romance,,,,,,
423,1607,A Bronx Tale,1993,121,22000000,17287898,7.4,447,Drama,Crime,,,,,,
424,26391,Cabin Boy,1994,80,0,3662459,4.9,28,Comedy,,,,,,,
425,117553,Calendar Girl,1993,90,13000000,2570145,3.7,10,Drama,Comedy,,,,,,
426,6075,Carlito's Way,1993,144,30000000,36516012,7.7,805,Action,Crime,Drama,Thriller,,,,
427,11310,City Slickers II: The Legend of Curly's Gold,1994,116,0,0,4.9,103,Action,Comedy,Drama,Western,,,,
428,18658,Clean Slate,1994,107,0,7355425,5.7,25,Comedy,Thriller,Mystery,,,,,
429,9350,Cliffhanger,1993,112,70000000,255000211,6.1,600,Action,Adventure,Thriller,,,,,
430,9612,Coneheads,1993,88,0,0,4.8,228,Comedy,Science Fiction,Family,,,,,
431,2124,Color of Night,1994,121,40000000,19726050,5.4,117,Drama,Mystery,Romance,Thriller,,,,
432,26261,Cops & Robbersons,1994,93,0,0,5.0,36,Action,Comedy,Family,,,,,
433,19176,The Cowboy Way,1994,102,0,0,5.1,38,Western,Action,Comedy,,,,,
434,49299,Dangerous Game,1993,108,0,0,5.4,9,Drama,,,,,,,
435,11566,Dave,1993,110,0,63000000,6.3,205,Comedy,,,,,,,
436,9571,Dazed and Confused,1993,102,6900000,7993039,7.4,588,Comedy,Drama,,,,,,
437,9739,Demolition Man,1993,115,57000000,159055768,6.4,1018,Crime,Action,Science Fiction,,,,,
438,24257,The Endless Summer 2,1994,109,0,0,7.1,12,Documentary,,,,,,,
439,34444,Even Cowgirls Get the Blues,1994,96,8000000,0,4.2,29,Western,Drama,Comedy,Romance,,,,
440,26141,Fatal Instinct,1993,91,0,0,5.4,37,Comedy,,,,,,,
441,10997,Farewell My Concubine,1993,171,0,0,7.8,98,Drama,,,,,,,
442,50463,The Favor,1994,97,0,0,3.3,6,Drama,Comedy,Romance,,,,,
443,10443,Fearless,1993,122,0,0,6.8,80,Drama,,,,,,,
444,20239,Fear of a Black Hat,1994,88,0,0,5.8,11,Comedy,,,,,,,
445,16297,With Honors,1994,103,0,0,6.1,54,Comedy,Drama,,,,,,
446,18551,Flesh and Bone,1993,126,0,9488998,6.2,22,Drama,Mystery,Romance,,,,,
447,25440,Widows' Peak,1994,101,0,0,4.3,3,Comedy,Thriller,Mystery,Romance,Foreign,,,
448,9024,For Love or Money,1993,94,30000000,11146270,5.7,77,Comedy,Romance,,,,,,
449,37233,The Firm,1993,154,42000000,270248367,6.6,513,Drama,Mystery,Thriller,,,,,
450,1634,Free Willy,1993,112,20000000,153698625,6.0,429,Family,Adventure,,,,,,
451,13815,Fresh,1994,114,0,0,7.6,56,Crime,Drama,Thriller,,,,,
452,5503,The Fugitive,1993,130,44000000,368875760,7.2,1240,Adventure,Action,Thriller,Crime,Mystery,,,
453,35588,Geronimo: An American Legend,1993,115,35000000,18635620,5.9,44,History,Action,Drama,Western,,,,
454,2087,The Getaway,1994,115,0,30,5.4,81,Drama,Action,Thriller,,,,,
455,41579,Getting Even with Dad,1994,109,30000000,0,4.5,43,Family,Comedy,Crime,,,,,
456,18620,Go Fish,1994,83,0,0,3.9,5,Drama,Romance,,,,,,
457,41006,A Good Man in Africa,1994,94,0,0,5.2,11,Comedy,Drama,,,,,,
458,4916,Guilty as Sin,1993,107,0,22886222,5.6,21,Drama,Thriller,,,,,,
459,2019,Hard Target,1993,97,18000000,74189677,6.1,237,Action,Adventure,Crime,Thriller,,,,
460,31642,Heaven & Earth,1993,140,33000000,0,6.4,51,History,War,Action,Drama,,,,
461,9255,Hot Shots! Part Deux,1993,86,25000000,133752825,6.2,463,Action,Comedy,War,,,,,
462,26271,Live Nude Girls,1995,95,0,0,4.7,12,Comedy,,,,,,,
463,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,99,0,0,6.1,83,Drama,Comedy,Romance,,,,,
464,2259,The House of the Spirits,1993,140,25000000,0,6.7,135,Romance,Drama,,,,,,
465,16097,House Party 3,1994,100,0,0,4.6,11,Comedy,,,,,,,
466,11934,The Hudsucker Proxy,1994,111,30000000,0,7.1,280,Comedy,Drama,,,,,,
467,106143,I'll Do Anything,1994,115,40000000,0,5.7,18,Comedy,Drama,,,,,,
468,12475,In the Army Now,1994,91,0,28881266,4.7,54,Comedy,,,,,,,
469,9386,In the Line of Fire,1993,128,40000000,176997168,6.8,392,Action,Drama,Thriller,Crime,Mystery,,,
470,7984,In the Name of the Father,1993,133,13000000,65796862,7.6,363,Drama,,,,,,,
471,59930,The Inkwell,1994,110,0,8880705,3.9,5,Comedy,Drama,Romance,,,,,
472,15765,What's Love Got to Do with It,1993,118,0,0,6.9,75,Drama,Music,,,,,,
473,31643,Jimmy Hollywood,1994,112,30000000,0,4.6,17,Comedy,,,,,,,
474,6,Judgment Night,1993,110,0,12136938,6.4,79,Action,Thriller,Crime,,,,,
475,329,Jurassic Park,1993,127,63000000,920100000,7.6,4956,Adventure,Science Fiction,,,,,,
476,10909,Kalifornia,1993,117,9000000,2395231,6.5,209,Thriller,Crime,,,,,,
477,507,Killing Zoe,1993,96,1500000,418961,6.1,111,Action,Crime,Drama,Thriller,,,,
478,34024,King of the Hill,1993,103,0,0,6.4,33,Drama,,,,,,,
479,29918,Lassie,1994,94,0,0,6.1,54,Action,Adventure,Drama,Family,,,,
480,9593,Last Action Hero,1993,130,85000000,137298489,6.1,725,Adventure,Fantasy,Action,Comedy,Family,,,
481,42580,Life With Mikey,1993,91,0,0,5.1,24,Comedy,Family,,,,,,
482,22317,Lightning Jack,1994,98,0,0,5.7,40,Action,Comedy,Western,,,,,
483,1413,M. Butterfly,1993,101,0,1499795,6.6,35,Drama,Romance,,,,,,
484,12121,Made in America,1993,111,22000000,0,5.3,86,Comedy,,,,,,,
485,2246,Malice,1993,107,0,46405336,5.9,105,Drama,Crime,,,,,,
486,10502,The Man without a Face,1993,114,0,24760338,6.2,125,Drama,,,,,,,
487,10440,Manhattan Murder Mystery,1993,104,13500000,11285588,7.1,169,Comedy,Mystery,,,,,,
488,9516,Menace II Society,1993,97,3500000,27900000,7.2,179,Drama,Action,Crime,,,,,
489,2320,Executive Decision,1996,133,55000000,121969216,5.8,261,Action,Adventure,Drama,Thriller,,,,
491,83718,What Happened Was...,1994,91,0,0,7.0,7,Thriller,Comedy,Drama,Romance,,,,
492,11971,Much Ado About Nothing,1993,111,8000000,0,7.2,194,Drama,Comedy,Romance,,,,,
493,2625,Mr. Jones,1993,114,0,0,5.9,35,Drama,Romance,,,,,,
494,31911,Mr. Wonderful,1993,98,0,0,5.5,11,Comedy,Romance,,,,,,
495,788,Mrs. Doubtfire,1993,125,25000000,441286195,7.0,1638,Comedy,Drama,Family,,,,,
496,21450,Naked,1993,131,0,0,7.5,105,Comedy,Drama,,,,,,
497,11231,The Next Karate Kid,1994,107,12000000,15826984,4.8,202,Adventure,,,,,,,
498,41588,The New Age,1994,112,0,0,4.8,5,Comedy,Drama,,,,,,
499,10447,No Escape,1994,118,20000000,15340000,6.1,86,Action,Drama,Science Fiction,Thriller,,,,
500,31586,North,1994,87,40000000,0,4.8,67,Comedy,Drama,Family,Fantasy,Science Fiction,,,
501,9300,Orlando,1992,93,4000000,0,6.7,53,Romance,Drama,Fantasy,,,,,
502,9559,A Perfect World,1993,138,30000000,135130999,7.2,376,Crime,Drama,Thriller,,,,,
503,9800,Philadelphia,1993,125,26000000,206678440,7.6,1019,Drama,,,,,,,
504,713,The Piano,1993,121,7000000,116700000,7.1,290,Drama,Romance,,,,,,
505,8291,Poetic Justice,1993,109,14000000,27515786,6.9,47,Drama,Romance,,,,,,
506,18133,The Program,1993,112,0,23042200,6.0,28,Drama,,,,,,,
507,25557,The Puppet Masters,1994,109,0,8638072,5.6,41,Horror,Science Fiction,Thriller,,,,,
508,22588,Radioland Murders,1994,108,0,0,5.8,12,Comedy,Crime,Drama,Music,Mystery,Romance,,
509,10872,The Ref,1994,97,11000000,11439193,6.7,99,Comedy,,,,,,,
510,1245,The Remains of the Day,1993,134,11500000,23237911,7.5,213,Drama,Romance,,,,,,
511,11858,Renaissance Man,1994,128,40000000,24332324,5.9,83,Comedy,War,,,,,,
512,7007,Rising Sun,1993,125,0,107198790,5.8,188,Action,Drama,Thriller,,,,,
513,10467,The Road to Wellville,1994,118,0,0,5.5,43,Comedy,Romance,,,,,,
514,5550,RoboCop 3,1993,104,22000000,10696210,4.2,309,Action,Adventure,Crime,Science Fiction,Thriller,,,
515,8005,Robin Hood: Men in Tights,1993,104,20000000,35739755,6.4,575,Comedy,,,,,,,
516,2088,Romeo Is Bleeding,1993,100,11500000,3275585,5.7,36,Action,Crime,Drama,Thriller,,,,
517,10412,Romper Stomper,1992,94,0,0,6.6,126,Action,Drama,Thriller,,,,,
518,47889,Ruby in Paradise,1993,114,800000,1001437,5.6,10,Drama,Romance,,,,,,
519,14534,Rudy,1993,114,12000000,22750363,7.2,187,Drama,,,,,,,
520,56583,The Saint of Fort Washington,1993,99,0,0,4.0,5,Drama,,,,,,,
521,41878,Savage Nights,1992,126,0,0,6.2,11,Drama,,,,,,,
522,424,Schindler's List,1993,195,22000000,321365567,8.3,4436,Drama,History,War,,,,,
523,35233,The Scout,1994,101,0,0,5.3,37,Comedy,Drama,,,,,,
524,14291,Searching for Bobby Fischer,1993,110,0,7266383,7.3,100,Drama,,,,,,,
525,103413,Second Best,1994,105,0,0,5.9,8,Drama,,,,,,,
526,11236,The Secret Garden,1993,102,0,0,7.1,232,Drama,Family,Fantasy,,,,,
527,11592,Serial Mom,1994,95,13000000,7820688,6.4,137,Comedy,Crime,Horror,Thriller,,,,
528,8850,The Shadow,1994,108,25000000,48063435,5.4,140,Adventure,Fantasy,Action,Thriller,Science Fiction,,,
529,10445,Shadowlands,1993,131,22000000,0,6.8,61,Drama,Romance,,,,,,
530,695,Short Cuts,1993,187,0,6110979,6.9,136,Comedy,Drama,,,,,,
531,43535,A Simple Twist of Fate,1994,106,0,0,5.7,26,Drama,Family,,,,,,
532,12519,Sirens,1993,98,0,7770731,5.2,31,Comedy,Drama,,,,,,
533,23210,Six Degrees of Separation,1993,112,0,0,6.5,75,Mystery,Drama,Comedy,,,,,
534,858,Sleepless in Seattle,1993,105,21000000,227799884,6.5,630,Comedy,Drama,Romance,,,,,
535,867,Sliver,1993,108,40000000,116300000,4.9,144,Drama,Thriller,,,,,,
537,13203,Son in Law,1993,95,0,36448200,5.6,81,Comedy,Drama,Romance,,,,,
538,10442,So I Married an Axe Murderer,1993,93,20000000,11585483,6.1,131,Comedy,Crime,Romance,,,,,
539,11074,Striking Distance,1993,102,30,0,5.4,223,Crime,Action,Mystery,Thriller,,,,
541,9607,Super Mario Bros.,1993,104,48000000,20915465,4.0,236,Adventure,Comedy,Family,Fantasy,,,,
542,17585,Surviving the Game,1994,96,7400000,7690013,6.1,53,Action,Adventure,Thriller,Crime,,,,
543,9057,Terminal Velocity,1994,102,50000000,16478900,5.0,82,Action,Thriller,,,,,,
544,20967,Thirty Two Short Films About Glenn Gould,1993,93,0,0,7.4,9,Drama,Music,,,,,,
545,10635,Threesome,1994,93,0,0,6.3,57,Comedy,Drama,Family,Romance,,,,
546,9479,The Nightmare Before Christmas,1993,76,18000000,75634409,7.6,2135,Fantasy,Animation,Family,,,,,
547,10057,The Three Musketeers,1993,105,30000000,53898845,6.2,219,Action,Adventure,Comedy,,,,,
548,11969,Tombstone,1993,130,25000000,56505065,7.4,632,Action,Adventure,Drama,History,Western,,,
549,41590,Trial by Jury,1994,107,0,0,5.5,5,Drama,Action,Thriller,,,,,
550,319,True Romance,1993,120,12500000,12281551,7.5,762,Action,Thriller,Crime,Romance,,,,
551,26408,The War Room,1993,96,0,0,7.3,19,Documentary,History,,,,,,
552,15139,The Pagemaster,1994,80,27000000,13670688,6.2,178,Fantasy,Science Fiction,Family,Animation,,,,
553,161158,"Paris, France",1994,112,0,0,6.0,2,Drama,Comedy,,,,,,
554,218473,"The Beans of Egypt, Maine",1994,0,0,0,0.0,1,,,,,,,,
555,85247,Killer,1994,97,0,0,3.0,2,Thriller,Drama,Romance,,,,,
556,11446,Welcome to the Dollhouse,1995,88,0,0,6.9,103,Comedy,Drama,,,,,,
557,51980,Germinal,1993,160,0,0,6.3,43,Drama,Romance,,,,,,
558,24405,Chasers,1994,102,0,1596687,4.7,22,Comedy,Romance,,,,,,
559,11655,Cronos,1993,94,0,0,6.4,153,Drama,Horror,Thriller,,,,,
560,11800,Naked in New York,1993,95,0,0,4.0,3,Comedy,Romance,,,,,,
561,8223,Kika,1993,117,0,0,6.8,58,Comedy,Drama,,,,,,
562,14587,Bhaji on the Beach,1994,100,0,0,5.1,10,Comedy,Drama,,,,,,
563,31504,Little Big League,1994,119,0,0,6.0,20,Comedy,Family,,,,,,
564,41653,The Slingshot,1993,102,0,0,6.2,10,Drama,,,,,,,
565,53185,Wide Eyed and Legless,1993,102,0,0,0.0,0,TV Movie,Drama,Romance,Comedy,,,,
566,95743,Foreign Student,1994,90,0,0,0.0,0,Drama,Romance,,,,,,
567,23637,"Ciao, Professore!",1992,100,0,0,7.2,74,Comedy,Foreign,,,,,,
568,17600,Spanking the Monkey,1994,106,200000,0,5.3,29,Comedy,Drama,,,,,,
569,10897,The Little Rascals,1994,82,0,67308282,6.3,214,Romance,Comedy,Family,,,,,
570,349394,À la mode,1993,82,0,0,0.0,0,Comedy,,,,,,,
571,21352,Andre,1994,94,0,0,5.0,31,Drama,Family,Adventure,,,,,
572,68806,The Escort,1993,92,0,0,5.0,5,Thriller,Crime,Drama,,,,,
573,37345,Princess Caraboo,1994,97,0,3021629,4.4,5,Comedy,Drama,History,Mystery,,,,
574,32562,The Celluloid Closet,1996,102,0,0,7.0,24,History,Documentary,,,,,,
575,47507,Café au Lait,1993,94,0,0,6.8,4,Drama,Comedy,Romance,Foreign,,,,
576,25403,Dear Diary,1993,100,0,0,6.9,46,Comedy,Drama,,,,,,
577,124304,I Don't Want to Talk About It,1993,106,0,0,6.0,1,Romance,Drama,,,,,,
578,9066,The Brady Bunch Movie,1995,84,0,0,5.9,87,Comedy,,,,,,,
581,812,Aladdin,1992,90,28000000,504050219,7.4,3495,Animation,Family,Comedy,Adventure,Fantasy,Romance,,
582,280,Terminator 2: Judgment Day,1991,137,100000000,520000000,7.7,4274,Action,Thriller,Science Fiction,,,,,
584,80350,Tough and Deadly,1995,92,0,0,6.3,4,Thriller,Action,Drama,,,,,
586,274,The Silence of the Lambs,1991,119,19000000,272742922,8.1,4549,Crime,Drama,Thriller,,,,,
588,10020,Beauty and the Beast,1991,84,25000000,377350553,7.5,3029,Romance,Family,Animation,Fantasy,Music,,,
591,41043,Window to Paris,1993,87,0,0,6.0,6,Comedy,Drama,Fantasy,,,,,
593,15477,Love and a .45,1994,101,0,0,5.5,15,Crime,Thriller,,,,,,
594,59146,The Wooden Man's Bride,1994,113,0,0,6.5,1,Drama,Foreign,Romance,,,,,
595,124472,A Great Day in Harlem,1994,60,0,0,7.0,2,,,,,,,,
596,30528,Bye Bye Love,1995,106,0,0,6.1,20,Comedy,Romance,,,,,,
597,7300,One Fine Day,1996,108,0,97529550,6.1,160,Comedy,Romance,,,,,,
598,10824,Candyman: Farewell to the Flesh,1995,93,0,13940383,5.0,64,Horror,,,,,,,
599,261246,Century,1993,112,0,0,5.0,1,Romance,Drama,,,,,,
600,275,Fargo,1996,98,7000000,60611975,7.7,2080,Crime,Drama,Thriller,,,,,
601,25059,Homeward Bound II: Lost in San Francisco,1996,89,0,32709423,6.0,105,Adventure,Comedy,Drama,Family,,,,
603,8766,Hellraiser: Bloodline,1996,86,4000000,16675000,4.9,111,Horror,Thriller,Science Fiction,,,,,
604,23570,The Pallbearer,1996,97,8000000,0,4.6,30,Comedy,Romance,,,,,,
605,47333,Jane Eyre,1996,112,0,0,7.1,51,Drama,Romance,,,,,,
606,54850,Loaded,1996,91,500000,0,4.0,3,Drama,Mystery,Thriller,,,,,
609,4307,The Flower of My Secret,1995,107,0,0,6.9,43,Drama,Romance,,,,,,
