,movieId,title,genres,release_year,runtime,budget,revenue,vote_average,vote_count,0,1,2,3,4,5,6,7
228,10451,Eat Drink Man Woman,"['Comedy', 'Drama', 'Romance']",1994,123,0,7294403,7.5,76,Comedy,Drama,Romance,,,,,
229,20156,Exotica,"['Drama', 'Mystery']",1994,103,0,0,6.5,64,Drama,Mystery,,,,,,
230,18395,Exit to Eden,"['Thriller', 'Comedy', 'Crime', 'Romance']",1994,113,0,6841570,4.3,28,Thriller,Comedy,Crime,Romance,,,,
231,522,Ed Wood,"['Comedy', 'Drama', 'History']",1994,127,18000000,5887457,7.3,639,Comedy,Drama,History,,,,,
232,397,French Kiss,"['Comedy', 'Romance']",1995,111,0,0,6.2,179,Comedy,Romance,,,,,,
233,10525,Forget Paris,"['Comedy', 'Drama', 'Romance']",1995,101,0,0,6.1,38,Comedy,Drama,Romance,,,,,
234,27985,Far from Home: The Adventures of Yellow Dog,"['Action', 'Adventure', 'Drama', 'Family']",1995,87,0,0,5.6,27,Action,Adventure,Drama,Family,,,,
235,15789,A Goofy Movie,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",1995,78,0,35348597,6.7,404,Romance,Animation,Family,Comedy,Adventure,,,
236,27303,Hideaway,"['Drama', 'Thriller']",1995,103,15000000,12201255,5.0,24,Drama,Thriller,,,,,,
237,21183,Fluke,"['Drama', 'Family', 'Fantasy']",1995,96,0,0,6.6,48,Drama,Family,Fantasy,,,,,
238,10954,Farinelli,"['History', 'Drama']",1994,111,0,0,5.9,20,History,Drama,,,,,,
239,47867,Gordy,"['Drama', 'Family', 'Fantasy']",1995,90,0,3992809,3.0,4,Drama,Family,Fantasy,,,,,
240,43475,Gumby: The Movie,"['Fantasy', 'Animation', 'Science Fiction', 'Family']",1995,77,0,0,5.0,2,Fantasy,Animation,Science Fiction,Family,,,,
241,72031,The Glass Shield,"['Drama', 'Action', 'Thriller', 'Crime']",1994,109,0,0,5.4,9,Drama,Action,Thriller,Crime,,,,
242,14275,Hoop Dreams,['Documentary'],1994,171,700000,7830611,7.7,91,Documentary,,,,,,,
243,1024,Heavenly Creatures,"['Drama', 'Fantasy']",1994,99,5000000,3049135,6.9,299,Drama,Fantasy,,,,,,
244,17207,Houseguest,"['Comedy', 'Family']",1995,113,10500000,26325256,6.0,17,Comedy,Family,,,,,,
245,13701,Immortal Beloved,"['Drama', 'Music', 'Romance']",1994,121,120,0,6.9,90,Drama,Music,Romance,,,,,
246,14819,Heavyweights,"['Comedy', 'Family', 'Drama']",1995,100,0,17689177,6.0,97,Comedy,Family,Drama,,,,,
247,32631,The Hunted,"['Action', 'Thriller']",1995,106,0,0,6.0,25,Action,Thriller,,,,,,
248,11777,I.Q.,"['Comedy', 'Drama', 'Romance']",1994,100,25000000,0,5.9,112,Comedy,Drama,Romance,,,,,
249,628,Interview with the Vampire,"['Horror', 'Romance']",1994,123,60000000,223664608,7.2,1558,Horror,Romance,,,,,,
250,87729,Jefferson in Paris,"['Drama', 'Romance']",1995,139,14000000,2474000,5.2,10,Drama,Romance,,,,,,
251,18713,The Jerky Boys,"['Comedy', 'Crime']",1995,82,0,0,4.8,10,Comedy,Crime,,,,,,
252,6280,Junior,"['Comedy', 'Family', 'Romance']",1994,109,60000000,37000000,4.7,381,Comedy,Family,Romance,,,,,
253,9061,Just Cause,"['Action', 'Drama', 'Mystery', 'Thriller']",1995,102,0,0,6.0,124,Action,Drama,Mystery,Thriller,,,,
254,37108,A Kid in King Arthur's Court,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",1995,89,0,0,4.3,40,Adventure,Fantasy,Comedy,Science Fiction,Family,,,
255,6071,Kiss of Death,"['Action', 'Crime', 'Drama', 'Thriller']",1995,101,40000000,0,5.7,83,Action,Crime,Drama,Thriller,,,,
257,9587,Little Women,"['Drama', 'Romance']",1994,115,18000000,0,7.0,222,Drama,Romance,,,,,,
258,19101,A Little Princess,"['Drama', 'Family', 'Fantasy']",1995,97,17000000,0,7.4,207,Drama,Family,Fantasy,,,,,
259,49980,Ladybird Ladybird,['Drama'],1994,101,0,0,7.4,14,Drama,,,,,,,
260,17961,L'Enfer,"['Crime', 'Drama']",1994,100,10000000,0,6.6,22,Crime,Drama,,,,,,
261,18183,Like Water for Chocolate,"['Drama', 'Romance']",1992,105,2000000,21665468,6.6,70,Drama,Romance,,,,,,
262,4476,Legends of the Fall,"['Adventure', 'Drama', 'Romance', 'War']",1994,133,30000000,160638883,7.2,636,Adventure,Drama,Romance,War,,,,
263,11008,Major Payne,"['Adventure', 'Comedy', 'Family']",1995,95,0,0,6.1,164,Adventure,Comedy,Family,,,,,
264,47504,Little Odessa,"['Action', 'Drama']",1994,98,0,0,6.4,31,Action,Drama,,,,,,
265,32325,Mi Vida Loca,"['Crime', 'Drama']",1994,92,0,0,5.7,9,Crime,Drama,,,,,,
266,43742,Love Affair,"['Drama', 'Romance']",1994,108,60000000,0,4.3,11,Drama,Romance,,,,,,
267,28313,Losing Isaiah,['Drama'],1995,106,17000000,7603766,6.4,28,Drama,,,,,,,
268,11318,The Madness of King George,"['Comedy', 'Drama', 'History']",1994,107,0,0,6.7,67,Comedy,Drama,History,,,,,
269,3036,Mary Shelley's Frankenstein,"['Drama', 'Horror', 'Science Fiction', 'Romance']",1994,123,45000000,112006296,6.1,272,Drama,Horror,Science Fiction,Romance,,,,
270,40490,Man of the House,"['Action', 'Comedy', 'Family']",1995,96,0,0,5.1,40,Action,Comedy,Family,,,,,
271,24070,Mixed Nuts,"['Comedy', 'Drama', 'Romance']",1994,97,15000000,0,5.2,37,Comedy,Drama,Romance,,,,,
272,8986,Milk Money,"['Comedy', 'Romance']",1994,108,0,18137661,5.6,49,Comedy,Romance,,,,,,
273,10510,Miracle on 34th Street,"['Fantasy', 'Drama', 'Family']",1994,114,0,46264384,6.4,199,Fantasy,Drama,Family,,,,,
274,17402,Miami Rhapsody,"['Comedy', 'Romance']",1995,95,6,5,5.6,7,Comedy,Romance,,,,,,
275,38722,My Family,"['Comedy', 'Drama']",1995,128,5500000,0,7.0,11,Comedy,Drama,,,,,,
276,8438,Murder in the First,"['Crime', 'Drama']",1995,122,0,17381942,6.9,140,Crime,Drama,,,,,,
277,11593,Nobody's Fool,"['Drama', 'Comedy']",1994,110,0,0,7.0,56,Drama,Comedy,,,,,,
278,1945,Nell,"['Drama', 'Thriller']",1994,112,31000000,106683817,6.1,128,Drama,Thriller,,,,,,
279,39310,New Jersey Drive,"['Crime', 'Drama']",1995,98,0,0,6.9,7,Crime,Drama,,,,,,
280,109560,New York Cop,"['Action', 'Thriller', 'Crime', 'Drama']",1993,93,0,0,0.0,0,Action,Thriller,Crime,Drama,,,,
281,56428,Beyond Bedlam,['Horror'],1994,89,4800000,0,4.0,4,Horror,,,,,,,
282,63105,Nemesis 2 - Nebula,"['Science Fiction', 'Action', 'Thriller']",1995,83,0,0,4.6,10,Science Fiction,Action,Thriller,,,,,
283,131957,Nina Takes a Lover,"['Drama', 'Romance']",1995,100,0,0,7.4,4,Drama,Romance,,,,,,
284,241,Natural Born Killers,"['Crime', 'Thriller', 'Drama']",1994,119,34000000,50282766,6.9,927,Crime,Thriller,Drama,,,,,
285,9058,Only You,"['Comedy', 'Drama', 'Romance']",1994,115,0,0,6.4,92,Comedy,Drama,Romance,,,,,
286,527,Once Were Warriors,['Drama'],1994,99,0,2201126,7.6,106,Drama,,,,,,,
287,18220,Poison Ivy II: Lily,"['Drama', 'Romance', 'Thriller']",1996,106,0,0,4.6,32,Drama,Romance,Thriller,,,,,
288,6950,Outbreak,"['Action', 'Drama', 'Science Fiction', 'Thriller']",1995,127,50000000,189859560,6.4,522,Action,Drama,Science Fiction,Thriller,,,,
289,101,Leon: The Professional,"['Thriller', 'Crime', 'Drama']",1994,110,16000000,45284974,8.2,4293,Thriller,Crime,Drama,,,,,
290,63020,The Perez Family,"['Comedy', 'Drama', 'Romance']",1995,113,11000000,2832826,6.6,9,Comedy,Drama,Romance,,,,,
291,2307,A Pyromaniac's Love Story,"['Comedy', 'Drama', 'Romance']",1995,94,0,0,7.0,2,Comedy,Drama,Romance,,,,,
292,680,Pulp Fiction,"['Thriller', 'Crime']",1994,154,8000000,213928762,8.3,8670,Thriller,Crime,,,,,,
293,41478,Panther,['Drama'],1995,124,0,6834525,6.4,6,Drama,,,,,,,
294,25296,Pushing Hands,"['Comedy', 'Drama']",1992,105,400000,152322,6.1,9,Comedy,Drama,,,,,,
295,40156,Priest,"['Drama', 'Romance']",1994,98,0,4176932,6.4,32,Drama,Romance,,,,,,
296,11450,Quiz Show,"['History', 'Drama']",1994,133,0,0,7.1,262,History,Drama,,,,,,
297,30304,Picture Bride,"['Drama', 'History']",1995,94,0,0,7.4,5,Drama,History,,,,,,
298,10452,Queen Margot,"['Drama', 'History']",1994,162,0,0,7.0,67,Drama,History,,,,,,
299,12106,The Quick and the Dead,"['Action', 'Western']",1995,107,32000000,18552460,6.2,431,Action,Western,,,,,,
300,161495,Roommates,"['Drama', 'Comedy']",1995,108,22000000,12400000,6.4,7,Drama,Comedy,,,,,,
301,3586,Prêt-à-Porter,"['Drama', 'Comedy']",1994,133,15000000,11300653,5.3,33,Drama,Comedy,,,,,,
302,110,Three Colors: Red,"['Drama', 'Mystery', 'Romance']",1994,99,0,0,7.8,246,Drama,Mystery,Romance,,,,,
303,108,Three Colors: Blue,"['Drama', 'Music', 'Mystery']",1993,98,0,0,7.7,311,Drama,Music,Mystery,,,,,
304,109,Three Colors: White,"['Comedy', 'Drama', 'Mystery']",1994,91,0,0,7.3,218,Comedy,Drama,Mystery,,,,,
305,159185,"Red Firecracker, Green Firecracker",['Drama'],1994,111,0,0,7.0,2,Drama,,,,,,,
306,36357,Rent-a-Kid,"['Comedy', 'Family', 'TV Movie']",1995,85,0,0,5.1,15,Comedy,Family,TV Movie,,,,,
307,92769,Relative Fear,"['Horror', 'Drama']",1995,90,0,0,4.7,3,Horror,Drama,,,,,,
308,28033,Stuart Saves His Family,"['Comedy', 'Drama']",1995,95,0,0,5.0,6,Comedy,Drama,,,,,,
309,22586,The Swan Princess,['Animation'],1994,89,35000000,9771658,6.5,251,Animation,,,,,,,
310,14334,The Secret of Roan Inish,"['Drama', 'Family', 'Fantasy']",1994,97,0,0,6.1,15,Drama,Family,Fantasy,,,,,
311,2636,The Specialist,"['Action', 'Thriller']",1994,110,45000000,170362582,5.5,317,Action,Thriller,,,,,,
312,2164,Stargate,"['Action', 'Adventure', 'Science Fiction']",1994,121,55000000,196567262,6.8,942,Action,Adventure,Science Fiction,,,,,
313,11395,The Santa Clause,"['Fantasy', 'Drama', 'Comedy', 'Family']",1994,97,22000000,189833357,6.3,501,Fantasy,Drama,Comedy,Family,,,,
314,278,The Shawshank Redemption,"['Drama', 'Crime']",1994,142,25000000,28341469,8.5,8358,Drama,Crime,,,,,,
315,9905,Shallow Grave,"['Crime', 'Thriller']",1994,92,0,0,7.0,247,Crime,Thriller,,,,,,
316,87078,Suture,"['Drama', 'Thriller']",1993,96,0,102780,6.0,7,Drama,Thriller,,,,,,
317,12527,Strawberry and Chocolate,"['Comedy', 'Drama']",1993,108,0,0,7.1,16,Comedy,Drama,,,,,,
318,20306,Swimming with Sharks,"['Crime', 'Comedy']",1994,101,0,0,6.7,104,Crime,Comedy,,,,,,
319,36614,The Sum of Us,"['Comedy', 'Drama', 'Romance']",1994,100,32,0,6.0,21,Comedy,Drama,Romance,,,,,
320,27993,Senior Trip,['Comedy'],1995,91,0,0,5.7,23,Comedy,,,,,,,
321,31439,To Live,"['Drama', 'Romance', 'War']",1994,125,0,0,7.7,62,Drama,Romance,War,,,,,
322,9067,Tank Girl,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",1995,98,25000000,4064495,5.5,140,Action,Comedy,Fantasy,Science Fiction,,,,
323,9059,Tales from the Crypt: Demon Knight,"['Horror', 'Comedy', 'Thriller']",1995,92,0,0,6.7,96,Horror,Comedy,Thriller,,,,,
324,193,Star Trek: Generations,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1994,118,38000000,120000000,6.4,461,Science Fiction,Action,Adventure,Thriller,,,,
325,25066,Tales from the Hood,"['Crime', 'Horror', 'Thriller']",1995,98,6000000,12000000,5.4,33,Crime,Horror,Thriller,,,,,
326,46797,Tom & Viv,"['Drama', 'Romance']",1994,115,0,0,5.8,8,Drama,Romance,,,,,,
327,12122,Village of the Damned,"['Thriller', 'Horror', 'Science Fiction']",1995,99,0,0,5.6,165,Thriller,Horror,Science Fiction,,,,,
328,11381,Tommy Boy,['Comedy'],1995,97,0,32648673,6.8,321,Comedy,,,,,,,
329,32636,Vanya on 42nd Street,"['Drama', 'Romance']",1994,119,0,0,6.1,15,Drama,Romance,,,,,,
330,36141,The Underneath,"['Thriller', 'Crime']",1995,99,6500000,0,5.6,15,Thriller,Crime,,,,,,
331,95963,The Walking Dead,"['Drama', 'War']",1995,88,0,0,6.6,4,Drama,War,,,,,,
332,1587,What's Eating Gilbert Grape,"['Romance', 'Drama']",1993,118,11000000,10032765,7.5,943,Romance,Drama,,,,,,
333,9271,Virtuosity,"['Action', 'Crime', 'Science Fiction', 'Thriller']",1995,106,30000000,24048000,5.4,163,Action,Crime,Science Fiction,Thriller,,,,
334,2064,While You Were Sleeping,"['Comedy', 'Drama', 'Romance']",1995,103,17000000,182057016,6.5,340,Comedy,Drama,Romance,,,,,
335,19855,The War,['Drama'],1994,126,0,0,6.3,39,Drama,,,,,,,
336,60855,Double Happiness,"['Comedy', 'Romance']",1994,87,0,759393,5.5,2,Comedy,Romance,,,,,,
337,236,Muriel's Wedding,"['Drama', 'Comedy', 'Romance']",1994,106,3000000,15119639,6.9,104,Drama,Comedy,Romance,,,,,
338,48287,The Baby-Sitters Club,"['Comedy', 'Drama', 'Family']",1995,94,0,0,5.3,23,Comedy,Drama,Family,,,,,
339,3049,Ace Ventura: Pet Detective,"['Comedy', 'Mystery']",1994,86,15000000,107217396,6.4,1684,Comedy,Mystery,,,,,,
340,2759,"The Adventures of Priscilla, Queen of the Desert","['Drama', 'Comedy']",1994,104,0,11220670,7.2,174,Drama,Comedy,,,,,,
341,12635,Backbeat,"['Drama', 'Music']",1994,100,0,0,6.2,37,Drama,Music,,,,,,
342,10497,Bitter Moon,"['Thriller', 'Drama', 'Romance']",1992,139,5000000,1862805,7.0,115,Thriller,Drama,Romance,,,,,
343,11382,Bullets Over Broadway,"['Action', 'Comedy', 'Thriller']",1994,98,0,0,7.0,130,Action,Comedy,Thriller,,,,,
344,9331,Clear and Present Danger,"['Action', 'Drama', 'Thriller']",1994,141,62000000,215887717,6.4,390,Action,Drama,Thriller,,,,,
345,10731,The Client,"['Drama', 'Thriller', 'Crime', 'Mystery']",1994,119,45000000,117615211,6.4,287,Drama,Thriller,Crime,Mystery,,,,
346,10464,"Corrina, Corrina","['Comedy', 'Drama', 'Family', 'Romance']",1994,115,0,0,6.4,83,Comedy,Drama,Family,Romance,,,,
347,34152,Crooklyn,"['Comedy', 'Drama']",1994,115,0,0,6.7,31,Comedy,Drama,,,,,,
348,9495,The Crow,"['Fantasy', 'Action', 'Thriller']",1994,102,15000000,94000000,7.3,980,Fantasy,Action,Thriller,,,,,
349,29973,Cobb,['Drama'],1994,128,0,1007583,6.1,29,Drama,,,,,,,
350,888,The Flintstones,"['Fantasy', 'Comedy', 'Family']",1994,91,46000000,341631208,5.0,559,Fantasy,Comedy,Family,,,,,
351,13,Forrest Gump,"['Comedy', 'Drama', 'Romance']",1994,142,55000000,677945399,8.2,8147,Comedy,Drama,Romance,,,,,
352,712,Four Weddings and a Funeral,"['Comedy', 'Drama', 'Romance']",1994,117,6000000,254700832,6.6,654,Comedy,Drama,Romance,,,,,
353,16295,Higher Learning,"['Romance', 'Drama', 'Crime']",1995,127,0,38290723,6.4,49,Romance,Drama,Crime,,,,,
354,48992,I Like It Like That,"['Comedy', 'Drama', 'Romance']",1994,104,0,1777020,6.3,4,Comedy,Drama,Romance,,,,,
355,10879,I Love Trouble,"['Action', 'Comedy', 'Romance']",1994,123,45000000,61947267,5.3,41,Action,Comedy,Romance,,,,,
356,10660,It Could Happen to You,"['Comedy', 'Drama', 'Romance']",1994,101,0,0,6.1,154,Comedy,Drama,Romance,,,,,
357,10714,The Jungle Book,"['Adventure', 'Drama', 'Family']",1994,111,0,0,5.9,107,Adventure,Drama,Family,,,,,
358,41647,"The Wonderful, Horrible Life of Leni Riefenstahl","['Documentary', 'Foreign']",1993,180,0,449707,7.3,5,Documentary,Foreign,,,,,,
359,8587,The Lion King,"['Family', 'Animation', 'Drama']",1994,89,45000000,788241776,8.0,5520,Family,Animation,Drama,,,,,
360,1689,Little Buddha,"['Drama', 'History']",1993,140,35000000,4858139,6.0,76,Drama,History,,,,,,
361,11596,New Nightmare,"['Horror', 'Thriller', 'Mystery', 'Fantasy']",1994,112,14000000,18090181,6.4,297,Horror,Thriller,Mystery,Fantasy,,,,
362,854,The Mask,"['Romance', 'Comedy', 'Crime', 'Fantasy']",1994,101,23000000,351583407,6.6,2550,Romance,Comedy,Crime,Fantasy,,,,
363,9359,Maverick,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",1994,127,0,0,6.6,490,Action,Adventure,Comedy,Drama,Western,,,
364,23333,Mrs. Parker and the Vicious Circle,['Drama'],1994,125,0,0,6.3,20,Drama,,,,,,,
365,36593,The Naked Gun 33⅓: The Final Insult,"['Comedy', 'Crime']",1994,83,30000000,51132598,6.4,535,Comedy,Crime,,,,,,
366,12280,The Paper,"['Comedy', 'Drama']",1994,112,6000000,0,6.1,40,Comedy,Drama,,,,,,
367,2788,Reality Bites,['Drama'],1994,99,11500000,20079850,6.5,180,Drama,,,,,,,
368,10427,Red Rock West,"['Crime', 'Drama', 'Thriller']",1993,98,8000000,2000000,6.4,71,Crime,Drama,Thriller,,,,,
369,11011,Ri¢hie Ri¢h,"['Comedy', 'Family']",1994,95,40000000,0,5.4,426,Comedy,Family,,,,,,
370,49803,Safe Passage,['Drama'],1994,98,0,0,4.9,7,Drama,,,,,,,
371,8987,The River Wild,"['Action', 'Adventure', 'Crime', 'Thriller']",1994,111,45000000,0,6.1,214,Action,Adventure,Crime,Thriller,,,,
372,1637,Speed,"['Action', 'Adventure', 'Crime']",1994,116,30000000,350448145,6.8,1814,Action,Adventure,Crime,,,,,
373,15128,Speechless,"['Comedy', 'Romance']",1994,99,0,0,5.5,24,Comedy,Romance,,,,,,
374,8831,Timecop,"['Thriller', 'Science Fiction', 'Action', 'Crime']",1994,99,27000000,101646581,5.5,288,Thriller,Science Fiction,Action,Crime,,,,
375,36955,True Lies,"['Action', 'Thriller']",1994,141,115000000,378882411,6.8,1138,Action,Thriller,,,,,,
376,10449,When a Man Loves a Woman,"['Drama', 'Romance']",1994,126,0,50021959,6.0,71,Drama,Romance,,,,,,
377,10395,Wolf,['Fantasy'],1994,125,0,0,6.0,221,Fantasy,,,,,,,
378,12160,Wyatt Earp,"['Drama', 'Action', 'Western']",1994,191,63000000,25052000,6.5,203,Drama,Action,Western,,,,,
379,40480,Bad Company,"['Action', 'Crime', 'Romance', 'Thriller']",1995,108,0,0,4.9,12,Action,Crime,Romance,Thriller,,,,
380,52038,A Man of No Importance,"['Comedy', 'Drama']",1994,99,0,953,6.5,2,Comedy,Drama,,,,,,
381,29444,S.F.W.,"['Comedy', 'Drama']",1994,96,0,0,6.1,22,Comedy,Drama,,,,,,
382,26352,A Low Down Dirty Shame,"['Action', 'Comedy', 'Crime']",1994,100,10000000,29392418,6.0,31,Action,Comedy,Crime,,,,,
383,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",['Drama'],1994,91,0,0,2.0,1,Drama,,,,,,,
384,41580,Colonel Chabert,['Drama'],1994,110,0,0,5.9,9,Drama,,,,,,,
386,22067,Jason's Lyric,"['Crime', 'Drama', 'Romance']",1994,119,7000000,20851521,5.9,9,Crime,Drama,Romance,,,,,
387,18242,The Secret Adventures of Tom Thumb,"['Animation', 'Science Fiction']",1993,61,0,0,7.1,8,Animation,Science Fiction,,,,,,
388,11667,Street Fighter,"['Action', 'Adventure', 'Thriller']",1994,102,35000000,99423521,4.1,330,Action,Adventure,Thriller,,,,,
389,32502,Coldblooded,"['Action', 'Comedy']",1995,92,0,0,6.7,13,Action,Comedy,,,,,,
390,267188,Desert Winds,[],1997,97,0,0,0.0,0,,,,,,,,
391,28732,Fall Time,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",1995,88,0,0,6.3,6,Action,Adventure,Crime,Drama,Thriller,,,
392,75555,The Fear,"['Horror', 'Thriller']",1995,98,0,0,3.4,7,Horror,Thriller,,,,,,
393,42981,Frank and Ollie,['Documentary'],1995,89,0,0,7.5,4,Documentary,,,,,,,
394,278939,Girl in the Cadillac,"['Romance', 'Adventure', 'Crime', 'Drama']",1995,89,0,0,10.0,1,Romance,Adventure,Crime,Drama,,,,
395,291731,Homage,"['Thriller', 'Drama']",1995,97,0,0,0.0,0,Thriller,Drama,,,,,,
396,226229,Mirage,"['Action', 'Thriller']",1995,92,0,0,4.0,1,Action,Thriller,,,,,,
397,203119,Open Season,['Comedy'],1996,97,0,0,0.0,0,Comedy,,,,,,,
398,172923,Dos Crímenes,[],1995,0,0,0,5.0,1,,,,,,,,
399,316098,Brother Minister: The Assassination of Malcolm X,['Documentary'],1995,115,0,0,4.0,1,Documentary,,,,,,,
400,8011,Highlander: The Final Dimension,"['Action', 'Fantasy', 'Science Fiction']",1994,99,26000000,36800000,4.5,110,Action,Fantasy,Science Fiction,,,,,
401,171857,Federal Hill,[],1995,97,0,0,5.0,2,,,,,,,,
402,2654,In the Mouth of Madness,"['Horror', 'Mystery', 'Thriller']",1994,95,8000000,8946600,7.1,307,Horror,Mystery,Thriller,,,,,
403,18069,8 Seconds,"['Drama', 'Romance']",1994,105,0,0,7.2,22,Drama,Romance,,,,,,
404,19092,Above the Rim,"['Crime', 'Drama']",1994,96,0,0,6.7,40,Crime,Drama,,,,,,
405,2758,Addams Family Values,"['Comedy', 'Family', 'Fantasy']",1993,94,0,48919043,6.5,537,Comedy,Family,Fantasy,,,,,
406,38129,Martin Lawrence: You So Crazy,['Comedy'],1994,84,0,0,4.5,4,Comedy,,,,,,,
407,10436,The Age of Innocence,"['Drama', 'Romance']",1993,139,34000000,32255440,7.0,172,Drama,Romance,,,,,,
408,13595,Airheads,"['Comedy', 'Crime', 'Music']",1994,92,0,0,5.8,222,Comedy,Crime,Music,,,,,
409,46094,The Air Up There,"['Comedy', 'Family']",1994,107,17080000,21011500,5.1,42,Comedy,Family,,,,,,
410,9409,Another Stakeout,"['Action', 'Comedy']",1993,105,0,0,4.9,58,Action,Comedy,,,,,,
411,11853,Bad Girls,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",1994,99,0,15240435,4.6,61,Action,Adventure,Comedy,Drama,Western,,,
412,16771,Barcelona,"['Comedy', 'Drama', 'Romance']",1994,100,3200000,0,6.6,20,Comedy,Drama,Romance,,,,,
413,46924,Being Human,"['Drama', 'Comedy', 'Fantasy']",1994,122,40000000,0,5.0,15,Drama,Comedy,Fantasy,,,,,
414,11041,The Beverly Hillbillies,['Comedy'],1993,93,0,0,5.0,86,Comedy,,,,,,,
415,306,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime']",1994,104,50000000,119208989,5.5,445,Action,Comedy,Crime,,,,,
416,14522,Black Beauty,"['Action', 'Adventure', 'Drama', 'Family']",1994,88,0,0,6.6,68,Action,Adventure,Drama,Family,,,,
417,26203,Blink,"['Mystery', 'Crime', 'Drama', 'Thriller']",1994,106,0,16668552,6.3,45,Mystery,Crime,Drama,Thriller,,,,
418,178,Blown Away,"['Drama', 'Action', 'Thriller']",1994,121,0,30156002,6.0,126,Drama,Action,Thriller,,,,,
419,19819,Blue Chips,['Drama'],1994,108,0,0,5.7,41,Drama,,,,,,,
420,57834,Blue Sky,"['Drama', 'Romance']",1994,101,0,0,6.1,28,Drama,Romance,,,,,,
421,4722,Body Snatchers,"['Horror', 'Science Fiction', 'Thriller']",1993,87,13000000,428868,5.8,102,Horror,Science Fiction,Thriller,,,,,
422,18215,Boxing Helena,"['Drama', 'Romance']",1993,107,0,1796389,4.5,59,Drama,Romance,,,,,,
423,1607,A Bronx Tale,"['Drama', 'Crime']",1993,121,22000000,17287898,7.4,447,Drama,Crime,,,,,,
424,26391,Cabin Boy,['Comedy'],1994,80,0,3662459,4.9,28,Comedy,,,,,,,
425,117553,Calendar Girl,"['Drama', 'Comedy']",1993,90,13000000,2570145,3.7,10,Drama,Comedy,,,,,,
426,6075,Carlito's Way,"['Action', 'Crime', 'Drama', 'Thriller']",1993,144,30000000,36516012,7.7,805,Action,Crime,Drama,Thriller,,,,
427,11310,City Slickers II: The Legend of Curly's Gold,"['Action', 'Comedy', 'Drama', 'Western']",1994,116,0,0,4.9,103,Action,Comedy,Drama,Western,,,,
428,18658,Clean Slate,"['Comedy', 'Thriller', 'Mystery']",1994,107,0,7355425,5.7,25,Comedy,Thriller,Mystery,,,,,
429,9350,Cliffhanger,"['Action', 'Adventure', 'Thriller']",1993,112,70000000,255000211,6.1,600,Action,Adventure,Thriller,,,,,
430,9612,Coneheads,"['Comedy', 'Science Fiction', 'Family']",1993,88,0,0,4.8,228,Comedy,Science Fiction,Family,,,,,
431,2124,Color of Night,"['Drama', 'Mystery', 'Romance', 'Thriller']",1994,121,40000000,19726050,5.4,117,Drama,Mystery,Romance,Thriller,,,,
432,26261,Cops & Robbersons,"['Action', 'Comedy', 'Family']",1994,93,0,0,5.0,36,Action,Comedy,Family,,,,,
433,19176,The Cowboy Way,"['Western', 'Action', 'Comedy']",1994,102,0,0,5.1,38,Western,Action,Comedy,,,,,
434,49299,Dangerous Game,['Drama'],1993,108,0,0,5.4,9,Drama,,,,,,,
435,11566,Dave,['Comedy'],1993,110,0,63000000,6.3,205,Comedy,,,,,,,
436,9571,Dazed and Confused,"['Comedy', 'Drama']",1993,102,6900000,7993039,7.4,588,Comedy,Drama,,,,,,
437,9739,Demolition Man,"['Crime', 'Action', 'Science Fiction']",1993,115,57000000,159055768,6.4,1018,Crime,Action,Science Fiction,,,,,
